GeneID	GSM7992864	GSM7992865	GSM7992866	GSM7992867	GSM7992868	GSM7992869	GSM7992870	GSM7992871	GSM7992872	GSM7992873	GSM7992874	GSM7992875
683	619	583	689	362	644	540	243	240	133	437	697	444
107986186	0	0	0	0	0	1	0	0	0	0	0	0
952	0	1	1	0	1	0	4	6	15	2	2	9
9982	0	0	0	0	0	0	0	1	0	0	0	0
83888	0	0	0	0	0	0	3	6	0	0	1	0
8842	4	0	0	0	0	0	2251	2071	1538	15	19	2
107986261	0	0	0	0	0	0	0	0	0	0	0	0
105374502	0	0	0	0	0	0	0	0	0	0	0	0
202018	390	313	294	184	335	254	470	527	235	261	359	299
107986187	1	0	0	2	2	1	0	1	2	2	1	0
202020	44	40	38	16	37	39	116	83	33	32	61	61
105374505	0	0	0	0	0	0	0	0	0	0	0	0
9079	106	14	8	3	0	0	384	414	194	132	138	75
107986188	0	0	1	0	0	0	0	2	1	2	0	2
105374507	0	0	0	0	0	0	0	0	0	0	0	0
101929123	0	0	0	0	0	0	0	0	0	0	0	0
107986219	0	0	0	0	0	0	0	0	0	0	0	0
109616994	0	0	0	0	0	0	0	0	0	0	0	0
5860	1110	604	918	430	872	804	995	894	620	820	1172	907
645104	0	0	0	0	0	0	0	0	0	0	0	0
51056	2677	1451	1892	1060	1904	1528	1285	1230	1112	1191	1772	1345
80306	1115	635	930	477	833	765	1680	1632	811	1093	1545	1128
27146	63	26	48	28	58	55	82	99	50	62	68	91
54876	996	567	760	314	811	653	1157	1052	594	607	859	794
64151	2260	341	1525	220	1640	1359	268	245	708	124	187	569
254251	655	248	502	148	580	454	446	424	312	178	222	255
107986220	0	0	0	0	0	0	0	0	0	0	0	0
107986262	0	0	0	0	0	0	0	0	0	0	0	0
105374510	0	0	0	0	0	0	0	0	0	0	0	0
107986263	0	0	0	0	0	0	0	0	0	0	0	0
107986264	0	0	0	0	0	0	0	0	0	0	0	0
105374511	0	0	0	0	0	1	0	0	0	0	0	0
105374513	0	0	0	0	0	0	0	0	0	0	0	0
105374514	0	0	0	0	0	0	0	0	0	0	0	0
9353	1293	866	1225	958	1430	2369	501	504	523	371	507	813
100505893	0	0	0	1	0	1	0	0	0	0	0	1
407000	0	0	0	0	0	0	1	1	0	0	0	0
105374515	0	0	0	0	0	0	0	0	0	0	0	0
133015	360	177	273	114	298	268	342	324	185	180	284	211
80333	22	15	11	8	26	23	96	90	22	7	11	17
102465859	0	0	0	0	0	0	0	0	0	0	0	0
105374516	0	0	0	0	0	0	0	0	0	0	0	0
112268323	1	0	0	0	0	0	2	0	1	0	0	0
359822	0	0	0	0	0	0	0	0	0	0	0	0
100505912	0	0	0	2	0	0	1	1	1	1	2	4
105374519	1	0	0	0	1	0	0	0	0	0	0	1
166647	1480	582	1017	459	798	905	1670	1607	1011	1188	1904	1545
113219450	0	0	0	0	0	0	0	0	0	0	0	0
105374520	0	0	0	0	0	0	0	0	0	0	0	0
57733	0	0	0	0	0	0	0	2	0	0	0	0
107986265	363	222	313	153	390	395	321	291	196	238	348	302
105374521	0	0	0	0	0	0	0	0	0	0	0	0
105374524	0	0	0	0	0	0	0	0	0	0	1	0
105374523	0	0	0	0	0	0	0	0	0	0	0	0
105374525	0	0	0	0	0	0	0	0	0	0	0	0
105374528	0	0	0	0	0	0	0	0	0	0	0	0
105374527	0	0	0	0	0	0	0	0	0	0	0	0
10891	4	1	0	0	0	0	573	571	399	41	41	26
693158	0	0	1	0	0	0	1	1	1	0	3	2
1665	4559	2335	3685	1597	4129	3934	2615	2480	2272	2159	3269	3226
107986266	0	0	0	0	0	0	0	0	0	0	0	0
6649	30	11	1	1	0	1	197	178	63	373	638	260
91050	215	152	114	103	103	192	522	517	218	364	531	367
102723675	0	0	0	0	0	0	1	0	0	1	1	1
55203	1	0	0	0	0	0	1	0	0	1	2	1
105374534	0	0	0	0	0	0	0	0	0	0	0	0
51091	294	162	228	87	258	230	251	259	134	106	130	147
285540	7	4	6	1	8	3	10	9	3	7	3	6
105374535	0	0	1	0	0	0	0	0	0	1	1	0
55300	917	674	663	304	945	900	533	534	477	403	530	531
29063	314	179	283	120	310	266	273	289	187	195	312	278
29945	660	341	598	267	681	554	387	358	309	288	432	433
105374536	0	0	0	0	0	0	1	0	0	0	0	0
101929161	0	0	0	0	0	0	0	0	0	0	0	0
10568	0	0	7	1	2	3	0	0	0	0	0	0
23231	8624	8484	6392	5497	6732	6684	540	590	159	358	464	225
102723733	51	14	14	10	20	5	2	1	1	1	1	1
105374538	33	16	13	9	14	7	6	3	3	4	2	3
389203	611	421	478	282	439	381	705	704	295	409	585	386
105374540	0	0	0	0	0	0	0	0	0	1	0	0
105374541	0	0	0	0	0	0	0	0	0	0	0	0
3516	3366	2324	2528	1278	2880	3018	2766	2554	1282	1891	2469	2319
105374545	0	0	1	0	1	0	0	0	0	0	0	0
105374542	0	0	0	0	0	0	0	0	0	1	0	0
886	0	0	0	0	0	0	1	2	0	0	1	1
55296	455	229	279	191	336	363	452	343	161	487	705	644
105374546	2	1	1	0	1	1	2	5	4	4	1	1
57620	686	396	516	302	626	772	404	382	245	288	477	495
101929199	0	0	0	0	0	0	0	0	0	0	0	0
105374547	0	0	0	0	0	0	0	0	0	0	0	0
105374548	0	0	0	0	0	0	0	0	0	0	0	0
105374549	0	0	0	0	0	0	0	0	0	0	0	0
105374550	0	0	0	0	0	0	0	0	0	0	0	0
105374552	0	0	0	0	0	0	0	0	0	0	0	0
105374553	0	0	0	0	0	0	0	0	0	0	0	0
105374557	2	0	1	1	2	4	1	0	0	0	0	1
107986269	0	0	0	0	0	0	0	0	0	0	0	0
107986268	0	0	0	0	0	3	0	0	0	0	0	0
105374556	0	0	0	0	0	0	0	0	0	0	0	0
105374558	0	0	0	0	0	0	0	0	0	0	0	0
105374559	0	0	0	0	0	2	0	0	0	0	0	0
100422937	0	0	0	0	0	0	0	0	0	0	0	0
102723764	0	0	0	0	0	0	0	0	0	0	0	0
105374561	0	0	0	0	0	0	0	0	0	0	0	0
107986221	0	0	0	0	0	0	0	0	0	0	0	0
105374562	0	0	0	0	0	0	0	0	0	0	0	0
5099	1331	1518	813	969	1146	867	5117	4785	2984	2618	3945	4858
102723778	0	0	0	0	0	0	0	0	0	0	0	0
105374564	0	0	0	0	0	0	0	0	0	0	0	0
105374565	0	0	0	0	0	0	0	0	0	0	0	0
105374566	0	0	0	0	0	0	0	0	0	0	0	0
107986222	0	0	0	0	0	0	1	0	1	0	2	0
102723828	0	0	0	0	0	0	0	0	0	2	3	2
105377651	0	0	0	0	0	0	0	0	0	0	0	0
102723846	0	0	0	0	0	0	0	1	1	2	1	0
101927363	0	0	0	0	0	0	0	0	0	0	0	0
107986223	0	0	0	0	0	0	0	0	0	0	0	0
105374391	0	0	0	0	0	0	0	0	0	0	0	0
105374392	1	0	0	1	0	0	2	4	5	6	6	7
101928622	0	0	0	0	0	0	0	1	0	6	2	5
105374394	0	0	0	0	0	0	0	0	0	0	0	0
107986270	0	0	0	0	0	0	0	0	0	0	0	0
107986271	0	0	0	0	0	0	0	0	0	0	0	0
105378262	0	0	0	0	0	0	0	0	0	0	0	0
107986272	0	0	0	0	0	0	0	0	0	0	0	0
105374396	0	0	0	0	0	0	1	1	0	0	1	0
105374397	0	0	0	0	0	0	0	0	0	0	0	0
116984	45	14	4	3	0	12	46	50	22	16	26	56
439933	0	0	0	0	0	1	1	2	0	1	1	1
401124	0	0	0	0	0	0	0	1	0	0	0	0
105374399	0	0	0	0	0	0	0	0	0	0	0	0
100313806	0	0	0	0	0	0	0	0	0	0	0	0
105374400	0	0	0	0	0	0	0	0	0	0	0	0
100508631	0	0	0	0	0	0	0	0	0	0	0	0
101928721	0	0	0	0	0	0	0	0	0	0	0	0
105374402	0	0	0	0	0	0	0	0	0	0	0	0
100616435	0	0	0	0	0	0	0	0	0	0	0	0
57495	0	0	0	0	0	0	0	0	0	0	0	0
55286	2	1	6	1	2	1	1	4	2	1	1	4
768211	471	313	405	177	373	307	216	177	133	124	215	136
105374404	0	0	0	0	0	0	0	0	0	0	0	0
105374406	0	0	0	0	0	0	0	0	0	0	0	0
55276	1889	1034	1650	705	2040	1731	666	620	597	695	984	1020
23216	3866	1949	2762	1447	2995	3345	2162	2073	1281	1641	2547	2029
105374407	1	7	0	3	4	5	4	2	2	0	0	1
10744	29	3	14	2	7	5	2	2	4	1	3	1
105374408	0	0	0	0	0	0	0	0	0	0	0	0
105374409	0	0	0	0	0	0	0	0	0	0	0	0
105374410	0	0	0	0	0	0	0	0	0	0	0	0
101928776	0	0	0	0	0	0	4	3	1	0	0	0
106144599	0	0	0	0	0	0	0	0	0	0	0	0
107986224	0	0	0	0	0	0	0	0	0	0	0	0
105374411	1	0	0	0	2	2	0	0	0	0	0	0
102723415	1	0	1	1	1	1	4	7	3	1	7	2
79667	59	33	67	26	39	27	55	65	18	20	43	32
51274	2547	1418	2042	869	2296	1694	1510	1437	856	992	1384	1156
105374413	0	0	0	0	0	0	0	0	0	0	0	0
105374412	0	0	0	0	0	0	0	0	0	0	0	0
81793	0	0	0	0	1	0	0	0	0	1	0	0
7096	21	13	6	7	7	40	9	11	10	15	13	22
10333	115	70	74	53	110	148	61	60	61	78	103	109
92689	5635	4161	4660	2738	5272	4646	7043	6899	3994	4046	6201	5034
693159	0	5	1	0	2	3	0	0	0	0	0	1
80008	626	596	754	425	529	717	14	7	9	22	40	43
51088	6101	4823	5235	3388	5199	4581	3512	3415	1951	2686	4118	2767
105374418	0	0	4	0	0	0	0	2	1	0	0	0
57728	779	349	610	332	596	568	906	902	415	621	914	546
5981	2832	1363	2031	892	2123	1853	1963	1843	1271	1277	1852	1464
152831	0	0	3	0	1	1	1	1	0	0	0	4
100847065	0	0	0	0	0	0	0	0	0	0	0	0
6133	17532	14009	13200	8857	14426	13642	20460	19272	10624	13879	20463	12109
11019	214	108	173	76	174	162	248	232	127	83	138	127
401127	12	10	8	4	4	13	8	7	8	6	9	9
7358	3797	2435	3147	1324	3705	2993	3035	2942	1824	1857	2824	1913
100885776	87	39	62	24	48	35	83	72	29	41	54	39
201895	1024	816	714	389	898	557	2454	2267	947	1183	1580	1204
105374419	1	1	1	0	2	2	1	4	3	3	1	0
3093	2691	1713	2004	909	2563	2252	2183	1993	1402	1553	2080	1983
23244	4414	2294	3419	1636	3724	3636	2822	2693	1935	2061	2997	2549
344967	12	8	15	5	12	5	7	8	4	3	10	13
55728	460	237	408	151	461	356	539	534	450	279	384	356
399	0	0	0	0	0	0	0	1	0	1	0	2
101060498	0	0	0	0	0	0	0	2	0	1	0	0
55584	0	3	3	4	2	13	28	31	3	14	16	8
54502	28	64	14	48	16	62	187	182	75	126	139	89
100616274	0	0	0	0	0	0	0	0	0	0	0	0
107986225	0	0	0	0	0	0	0	0	0	0	0	0
79730	1028	848	890	533	1157	1038	986	849	458	593	770	954
323	4447	3661	3992	2617	4579	4743	3919	3813	2059	2713	4005	4127
107986273	1	0	0	0	0	1	0	0	0	0	1	1
101410542	1	1	1	0	0	0	1	0	1	1	2	1
7345	5729	3305	1989	1943	2505	3563	13240	12709	5679	10807	17158	11373
22998	42	28	3	13	0	12	1806	1774	1238	49	76	62
105374423	0	0	0	0	0	0	1	0	0	0	0	0
105374421	0	0	0	0	0	0	2	1	7	0	0	0
8929	0	0	0	0	0	0	5	5	6	0	0	0
105374425	0	0	0	0	0	0	0	1	1	0	0	0
101927074	0	0	0	0	0	0	0	0	0	0	0	0
105374426	0	0	0	2	0	0	0	0	0	0	0	0
55161	1740	1067	1438	631	1607	1588	1167	1044	749	844	1124	1292
285429	4	1	1	1	6	1	0	4	3	1	0	1
10463	2770	2099	2164	1125	2691	2387	2553	2450	1515	1509	2161	1881
389206	0	0	0	0	0	0	0	0	3	2	8	1
105374428	0	0	0	0	0	0	0	0	0	0	0	0
152573	725	75	397	65	559	236	45	44	51	42	78	99
10396	17	11	8	2	7	9	38	42	25	23	20	32
105374430	0	0	0	0	0	0	0	0	0	0	0	0
389207	0	0	0	0	0	0	0	0	0	0	0	0
105374432	0	0	0	0	0	0	0	0	0	0	0	0
105374434	0	0	0	0	0	0	0	0	0	0	0	0
105374433	14	0	18	8	14	29	10	4	10	7	16	14
105374436	0	0	0	0	0	0	0	0	0	0	1	2
105374438	0	0	0	0	0	0	0	0	0	0	0	0
100506827	0	0	0	0	0	0	0	0	0	0	0	0
386617	0	0	0	0	0	0	1	0	0	1	3	3
107986275	0	0	0	0	0	0	0	0	0	0	0	0
285525	0	0	0	0	0	0	0	2	1	0	1	1
60558	1243	730	956	444	1168	1100	612	585	476	444	596	702
132789	589	400	481	204	691	562	551	542	339	389	514	505
105374439	1	0	0	0	0	1	0	0	2	0	1	0
112268465	0	0	0	0	0	2	0	0	1	0	0	0
105374440	0	0	0	0	0	0	0	0	0	0	0	0
105374441	0	0	0	0	0	0	0	0	0	0	0	0
2565	0	0	0	0	0	0	0	0	0	0	0	0
2555	2	0	0	0	1	3	6	5	3	2	1	0
170712	0	0	0	0	0	0	0	0	0	0	0	0
2557	0	0	0	0	0	0	0	0	0	0	0	0
2560	1	0	1	0	0	1	58	62	13	3	1	1
105374442	0	0	0	0	0	0	0	0	0	0	0	0
107986276	0	0	0	0	0	0	0	0	0	0	0	0
54951	591	342	483	213	684	562	394	349	296	359	481	409
107986277	0	0	0	0	1	0	0	0	0	0	0	0
57205	2551	1514	2017	1183	2399	2761	2659	2533	1933	2450	3501	3199
10699	61	14	28	13	83	60	62	53	24	44	61	54
105374444	3	2	1	1	1	2	2	1	0	0	0	6
105374443	0	0	1	2	0	5	1	2	2	2	5	2
102467004	0	0	0	0	0	0	0	0	0	0	0	0
101927179	26	13	28	16	24	29	27	23	12	12	21	17
152518	398	215	314	155	353	309	338	329	193	206	267	255
101927157	4	3	7	1	6	6	2	3	4	2	2	2
1259	1	0	1	0	0	1	23	17	11	12	10	16
152519	31	18	5	10	9	22	73	69	85	74	94	119
7294	1	0	0	0	0	0	27	19	41	10	26	43
7006	14	3	2	2	1	5	10	16	10	11	14	1
105374445	3	0	0	0	0	0	10	7	3	7	2	8
57606	2213	1456	1847	829	1993	2033	1590	1538	1041	1146	1658	1571
201780	3	0	0	0	1	3	4	3	0	4	7	11
326340	166	97	117	59	179	181	68	61	70	55	59	99
285527	2171	1160	1840	1029	2144	2376	892	983	1076	716	986	1380
54940	2915	1978	2124	1389	2468	2347	3274	3079	2141	2224	3022	2629
100861517	8	5	5	3	12	9	6	8	9	4	6	10
132299	1126	395	581	270	558	704	747	793	328	1029	1573	1391
80157	0	0	0	0	0	0	0	0	0	0	0	0
101927209	1	0	0	0	0	0	0	0	0	1	0	0
23142	1089	769	982	436	1189	961	1018	920	599	639	877	805
339977	7	7	6	5	5	14	19	25	14	16	19	24
6443	3236	2676	2542	1806	3326	3559	5347	5020	2924	3184	4470	3358
105377652	0	0	0	0	0	0	0	0	0	0	0	0
132671	327	375	338	368	592	542	1014	1086	583	648	923	735
107986279	0	0	0	0	0	0	0	0	0	0	0	0
112268466	0	0	0	0	0	0	0	0	0	0	0	0
64854	973	1084	860	748	872	1300	1599	1517	1048	759	1093	879
643783	63	47	45	39	44	59	41	42	34	24	32	42
57291	962	560	811	416	588	1094	639	695	432	391	618	661
100616436	1	0	1	1	0	2	1	2	2	0	1	2
677810	5	2	3	4	4	8	1	3	2	3	1	5
100288413	3	3	2	0	2	2	6	2	9	0	5	1
107986281	0	0	1	0	0	0	1	0	1	0	1	0
152578	0	0	0	0	0	0	0	0	0	0	0	0
65997	0	1	1	0	2	2	31	31	26	6	3	1
152579	900	408	808	315	853	969	566	549	536	416	671	744
101928658	0	1	0	0	3	2	0	1	0	1	0	0
105377654	0	1	0	0	0	0	1	0	0	1	2	0
81608	1424	842	1188	606	1254	1037	1210	1100	832	740	1119	878
84708	230	138	197	105	202	165	240	239	170	143	204	151
100873939	0	0	0	0	0	0	0	0	0	0	0	0
101928879	1	0	3	1	2	1	1	1	0	1	0	2
100873955	0	0	0	0	0	3	4	3	3	1	0	3
100506444	1	1	0	0	0	2	2	0	2	0	0	0
402176	2	1	2	0	1	5	1	0	0	2	1	2
26511	969	1003	853	585	805	814	431	412	307	502	742	550
170825	3	6	0	0	0	2	0	0	0	1	0	0
5156	6776	5260	5330	3683	4743	2774	8255	8263	7010	1937	2969	1427
105377656	0	0	0	0	0	0	0	0	0	0	0	0
339978	0	0	0	0	0	0	0	0	0	0	0	0
3815	95	26	79	41	80	100	34	30	22	16	40	22
105377657	0	0	0	0	0	0	0	0	0	0	0	0
107986226	0	0	0	0	0	0	0	0	0	0	0	0
3791	1595	333	1495	325	1479	655	206	204	217	125	179	82
79644	602	441	522	306	591	705	560	479	198	478	655	417
100506462	7	3	6	4	8	2	5	4	3	1	8	4
105377659	13	9	5	3	9	16	7	10	6	11	3	5
55858	3864	3007	3210	1771	3782	3436	2521	2439	1827	2119	3228	3178
9575	1723	995	1369	646	1668	1533	939	871	669	556	757	993
132954	0	0	0	0	0	0	0	0	0	0	0	0
10874	0	2	1	0	0	0	2	2	1	1	3	0
105377660	0	0	0	0	0	0	0	0	0	0	0	0
644145	0	0	0	0	0	0	0	0	0	0	0	0
105377661	0	0	0	0	0	0	0	0	0	0	0	0
55763	1696	1061	1445	800	1739	1672	1217	1198	830	864	1216	1252
105377663	109	21	81	17	75	29	1	0	3	10	9	11
9662	493	153	416	130	421	397	199	192	253	170	224	284
57482	184	33	17	4	4	8	399	372	190	294	411	216
101928760	0	0	0	0	0	0	0	0	0	0	0	0
105377664	0	0	0	0	0	0	0	0	0	0	0	0
132949	405	260	344	189	320	331	372	375	231	214	356	277
5471	805	478	675	263	760	802	501	473	389	415	563	535
100506514	3	3	1	1	0	2	3	0	0	0	1	0
10606	7460	4123	5621	2303	6221	6256	3059	2980	2922	2548	3624	4203
6731	4630	3450	3717	2080	4327	5559	4397	4037	2934	2934	4220	4129
132946	38	13	26	9	32	30	40	36	15	42	67	40
105377665	1	0	3	0	1	1	0	1	0	1	2	1
100506564	5	2	2	0	1	3	16	14	9	12	9	2
84525	362	117	135	69	148	72	495	446	107	782	945	241
105377666	1	1	0	0	0	0	3	2	3	4	9	5
105377667	4	1	1	0	4	3	16	8	6	11	18	13
105377668	0	0	0	0	0	0	0	0	0	0	0	0
6691	1	1	0	0	0	0	9	3	0	4	8	1
5978	1920	1344	1508	776	1765	1615	1578	1640	1068	985	1441	1339
84273	952	563	775	376	637	595	1269	1193	447	632	990	636
5431	6497	4218	5173	2606	6208	5512	4455	4303	3134	3162	4460	4102
3490	23649	24534	18244	14302	22907	23542	22393	20957	8687	16384	25068	19462
255130	3959	4059	3087	2204	3070	3719	3733	3549	1095	2753	4628	3319
107986283	1	0	0	1	1	0	0	0	1	1	0	0
101928851	0	0	0	0	0	0	0	0	0	0	0	0
105377670	0	0	0	0	0	0	0	0	0	0	0	0
105377671	0	0	0	0	0	0	0	0	0	0	0	0
107986228	0	0	0	0	0	0	0	0	0	0	0	0
105377672	0	0	0	0	0	0	0	0	0	0	0	0
105377246	0	0	0	0	0	0	0	0	0	0	0	0
105377247	0	0	0	0	0	0	0	0	0	0	0	0
105377245	0	0	0	0	0	0	0	0	0	0	0	0
105377248	0	0	0	0	0	0	0	0	0	0	0	0
100616450	0	0	0	0	0	0	0	0	0	0	0	0
105377249	0	0	0	0	0	0	0	0	0	0	0	0
23284	49	11	15	3	20	9	57	56	37	30	47	42
101927186	0	0	0	0	0	0	0	0	0	0	0	0
101927145	0	0	0	0	0	0	0	0	0	0	0	0
105377253	0	0	0	0	0	0	0	0	0	0	0	0
105377254	0	0	0	0	0	0	0	0	0	0	0	0
253017	0	0	0	0	0	0	0	0	0	0	0	0
107986284	0	0	0	0	0	0	0	0	0	0	0	0
105377255	0	0	0	0	0	0	0	0	0	0	0	0
401134	0	0	0	0	0	0	0	0	0	0	0	0
105377256	0	0	0	0	0	0	0	0	0	0	0	0
2044	49	12	7	6	3	64	44	41	17	50	55	55
100144602	6	0	2	1	1	9	6	6	4	8	8	8
105377258	0	0	0	0	0	0	0	0	0	0	0	0
105377259	0	0	0	0	0	0	0	0	0	0	0	0
105377260	0	0	0	0	0	0	0	0	0	0	0	0
105377261	0	0	0	0	0	0	0	0	0	0	0	1
100302177	0	0	0	0	0	0	0	0	0	0	0	0
105377262	0	0	0	0	0	0	0	0	0	0	0	0
101927237	1	0	3	0	0	0	0	1	0	2	0	2
1060	521	241	449	191	508	448	370	332	309	186	264	271
26228	0	0	0	0	0	0	0	1	0	0	0	0
55236	2575	2019	2023	1223	2563	3046	1429	1381	1295	1227	1761	1876
550112	218	123	171	106	152	143	168	185	133	115	178	169
2798	1	2	0	3	8	3	3	2	0	1	5	4
102724780	1	0	0	0	0	0	1	1	0	0	0	0
9407	2	0	1	0	0	0	0	0	0	0	0	0
339967	0	0	0	0	0	0	0	0	0	0	0	0
644759	0	0	0	0	0	0	0	0	0	0	0	0
389208	0	0	0	0	0	0	0	0	0	0	0	0
550113	0	0	0	0	0	0	0	0	0	0	0	0
401135	0	0	0	0	0	0	0	0	0	0	0	0
100130017	0	0	0	0	0	0	0	0	0	0	0	0
401136	0	0	0	0	0	0	0	0	0	0	0	0
132724	0	0	0	0	0	1	0	1	1	0	0	0
91746	1917	1139	1619	795	1584	1489	1627	1555	1166	1068	1521	1352
28983	1	0	1	0	1	0	0	0	0	0	0	0
7367	0	0	0	0	0	0	0	0	0	0	0	0
7366	0	0	0	0	0	0	0	0	0	0	0	0
7365	0	0	0	0	0	0	0	0	0	0	0	0
79799	0	0	0	0	0	0	2	0	1	0	0	0
105377265	0	0	0	0	0	0	1	0	1	0	1	0
7364	0	0	1	0	0	0	9	4	5	2	1	0
105377267	0	0	0	0	0	0	0	1	0	0	0	0
10720	0	0	0	0	0	0	0	3	2	0	0	0
54490	0	0	0	0	0	0	0	0	0	0	0	0
7363	0	0	0	0	0	0	0	0	0	0	0	0
10941	2	0	2	0	3	1	0	1	0	0	0	1
574537	1	0	1	0	1	0	0	1	0	0	0	1
27284	9942	2692	8274	1570	12812	4945	30	28	30	0	3	17
6783	11407	5253	8832	3386	7934	4770	49	61	30	16	18	50
1446	0	0	0	0	0	0	0	0	0	0	0	0
1447	0	0	0	0	1	0	0	0	0	0	0	0
105377269	0	0	0	0	0	0	0	0	0	0	0	0
6779	0	0	0	0	0	0	0	0	0	0	0	0
3347	0	0	0	0	0	0	0	0	0	0	0	0
3346	0	0	0	0	0	0	0	0	0	0	0	0
286828	0	0	0	0	0	0	0	0	0	0	0	0
100337616	0	0	0	0	0	0	0	0	0	0	0	0
401137	0	0	0	0	0	0	0	0	0	2	0	0
105377270	0	0	0	0	0	0	0	0	0	0	0	0
54959	0	0	0	0	0	0	0	0	0	0	0	0
260436	0	1	0	1	0	0	0	0	0	0	0	0
1448	0	1	0	0	0	0	0	0	0	0	0	0
85438	0	0	0	0	0	0	0	0	0	0	0	0
26952	0	0	0	0	0	0	0	0	0	0	0	0
10879	0	0	0	0	0	0	0	0	0	0	0	0
58503	0	0	0	0	0	0	0	0	0	0	0	0
4589	0	0	0	0	0	0	0	0	0	0	0	0
401138	4	0	0	0	0	0	3	4	6	10	8	7
258	0	0	0	0	0	0	1	0	0	0	0	0
10117	1	0	1	0	1	0	2	4	0	0	1	4
3512	0	0	0	0	0	0	0	0	0	1	5	0
101927297	0	0	0	0	0	0	0	0	0	0	0	0
57050	1475	956	1250	582	1316	1469	895	927	723	797	1135	1084
22902	970	489	729	426	810	782	1081	1080	592	939	1325	1066
2926	3663	2658	2826	1651	3251	3421	3006	2769	1946	2280	3380	2869
92597	1315	1041	1039	497	1601	1371	1073	987	696	743	909	1161
1633	716	318	446	201	595	566	499	484	345	371	549	413
8671	52	93	112	102	117	167	478	430	379	45	52	41
107986285	0	0	0	0	0	0	0	0	0	0	0	0
105377271	0	0	0	0	0	0	0	0	0	0	0	0
2638	0	0	0	0	0	0	0	0	0	0	0	0
10886	4	1	1	0	0	0	2	4	2	3	5	2
9508	121	54	71	54	56	215	398	288	231	190	319	271
105377273	0	0	0	0	0	0	0	0	0	0	0	0
107986286	0	0	0	0	0	0	0	0	0	0	0	0
285521	574	366	469	215	454	424	516	530	246	261	403	345
112268467	3	3	1	0	7	3	1	2	2	0	0	3
26057	4930	2824	4058	2163	4447	4669	3859	3787	2738	2620	4131	4240
102724832	2	2	3	1	1	4	5	1	1	1	4	0
213	0	0	0	0	1	0	0	0	1	0	0	0
174	13	2	0	1	3	9	0	1	3	4	3	10
173	0	0	0	0	0	0	0	0	0	0	0	0
728040	0	0	0	0	0	0	0	0	0	0	0	0
107986287	0	0	0	0	0	0	0	0	0	0	0	0
166824	45	15	26	17	67	39	7	11	5	0	0	2
105377272	0	0	0	1	0	0	0	0	0	0	0	0
3576	1403	3822	2063	6002	2974	9643	172	142	117	50	60	35
6372	372	1322	897	1619	2389	3407	184	167	131	112	167	146
5197	6	6	16	7	20	3	19	18	2	1	0	0
2919	1065	2283	2480	3149	4323	5270	250	236	346	70	127	46
5196	3	7	0	12	4	6	2	2	0	1	0	0
5473	0	1	0	0	0	1	0	0	0	0	0	0
6374	561	765	921	766	1584	2654	11	11	7	7	6	2
2921	91	168	145	256	138	312	14	9	15	16	25	9
105377275	5	6	6	0	11	10	6	4	7	2	7	3
10895	0	0	0	0	0	1	0	1	0	0	0	0
2920	322	306	220	284	194	144	24	18	14	46	102	122
105377277	0	0	0	0	0	0	0	0	0	0	0	0
441024	220	98	195	74	179	161	85	87	64	88	110	115
105377276	4	6	20	4	34	14	7	3	3	12	8	8
255324	15	22	39	30	123	237	3	2	3	5	18	44
2069	111	109	216	120	481	371	51	32	60	197	284	123
374	485	578	1030	845	2225	1945	214	160	45	330	459	72
107986229	0	0	0	0	1	1	0	3	0	0	0	0
685	4	2	0	1	0	0	0	0	1	0	1	0
105377278	0	0	0	0	0	0	0	0	0	0	0	0
105377282	0	0	0	0	0	0	0	0	0	0	0	1
105377280	0	0	0	0	0	0	0	0	0	0	0	0
25849	5	3	1	1	2	2	787	853	5577	51	41	13
100507388	0	0	0	0	0	0	0	0	0	0	0	0
107986289	0	0	0	0	0	0	2	1	2	0	0	0
105377283	0	0	0	0	0	0	0	0	1	0	0	0
100506253	0	0	0	0	0	0	0	0	2	0	0	0
441025	0	0	0	0	0	0	0	0	0	0	0	0
107986230	0	0	0	0	0	0	0	0	0	0	0	0
25898	452	426	402	213	447	424	401	382	333	299	368	378
152815	303	252	272	149	356	325	365	373	209	231	340	315
152816	1	0	0	0	0	0	0	2	1	3	3	10
8999	23	2	6	2	8	6	93	94	35	67	78	47
9908	7443	5723	5862	3341	7236	7210	6761	6225	4086	4538	6438	5588
8615	5996	4748	4952	3094	6004	5449	5965	5769	4095	4058	5864	5146
105377284	0	0	0	0	0	1	0	0	0	0	0	0
5470	0	0	0	0	1	0	2	0	0	0	0	0
105377285	0	0	0	0	0	0	0	0	0	0	0	0
27163	830	672	721	524	862	1056	854	782	444	530	742	634
55153	1444	814	1155	573	1313	1262	1267	1199	762	1012	1406	1235
101928809	0	0	0	0	0	0	0	0	1	0	0	0
4283	0	0	0	0	0	0	0	0	0	0	0	0
419	2	0	0	2	0	2	46	49	25	9	7	4
3627	0	1	0	0	0	0	2	0	4	0	0	0
6373	1	0	1	0	1	1	0	0	0	0	0	0
53371	1297	625	1021	356	1122	992	766	673	559	455	660	646
950	10592	6306	8062	4237	9974	7516	15095	13944	6922	10288	14688	9517
100129583	3	1	0	1	1	1	3	8	2	2	7	2
105377286	0	0	0	0	3	0	1	2	0	0	3	0
100631383	143	116	106	74	115	82	97	93	68	63	109	71
8987	174	141	138	85	143	97	122	126	84	86	137	83
339965	5	2	1	1	2	1	0	0	3	0	0	0
57619	263	150	64	43	52	116	1744	1644	1358	458	653	604
